,0,1,2,3,4,5,6,7,8,9,10,11
215,1622892600000,654.55,657.49,646.95,650.91,15137.615,1622894399999,9868645.41797,19382,7502.666,4892122.61929,0
216,1622894400000,651.04,654.81,641.06,652.11,20044.453,1622896199999,12995845.54503,23744,10372.556,6727602.54146,0
217,1622896200000,652.15,656.50,648.60,652.38,7989.541,1622897999999,5216638.50887,12835,4363.772,2848884.20158,0
218,1622898000000,652.38,653.73,647.71,653.65,7838.113,1622899799999,5103783.48891,12209,4188.366,2727771.22841,0
219,1622899800000,653.67,653.68,646.49,646.65,8433.745,1622901599999,5484058.32048,11430,4028.806,2619738.73015,0
220,1622901600000,646.65,653.84,644.14,651.44,10366.102,1622903399999,6720180.86034,13983,5346.136,3465855.03745,0
221,1622903400000,651.43,652.47,644.24,645.36,7531.804,1622905199999,4875246.67769,11446,3773.745,2442671.02288,0
222,1622905200000,645.44,654.18,643.17,653.09,9835.918,1622906999999,6380609.28143,13729,4996.360,3242035.21168,0
223,1622907000000,653.09,656.62,650.54,654.96,9523.232,1622908799999,6226114.74886,13065,4694.808,3069910.92314,0
224,1622908800000,654.81,656.25,651.00,653.14,9645.934,1622910599999,6306049.87092,13216,5244.114,3428712.27794,0
225,1622910600000,653.15,655.33,650.43,652.07,4472.654,1622912399999,2918088.91600,7667,2024.059,1320958.69819,0
226,1622912400000,652.10,655.63,648.55,653.51,6686.703,1622914199999,4357522.51601,8287,3113.920,2029347.72488,0
227,1622914200000,653.51,654.57,649.23,650.17,4172.654,1622915999999,2718598.63746,6195,2227.322,1450873.40747,0
228,1622916000000,650.30,655.50,648.96,655.41,4507.868,1622917799999,2942317.89135,6750,2084.174,1360436.92001,0
229,1622917800000,655.38,657.56,653.72,654.97,4845.302,1622919599999,3176339.30481,6395,2310.861,1514864.41635,0
230,1622919600000,654.93,657.76,653.54,656.70,5124.159,1622921399999,3359749.58822,6546,2108.835,1382877.53453,0
231,1622921400000,656.69,656.91,648.12,649.47,6205.889,1622923199999,4045054.16314,7288,2873.816,1872866.34850,0
232,1622923200000,649.47,659.15,648.41,653.77,7038.513,1622924999999,4608311.34831,10762,3668.181,2401444.99811,0
233,1622925000000,653.74,659.42,650.84,656.25,10410.502,1622926799999,6826360.80226,12273,4955.116,3249273.50230,0
